
time;gfx;gFy;gFz;Bx;By;Bz;
7,1370;0,0371;-0,0235;1,0105;-9,5000;8,2500;40,2500;
7,1420;-0,0078;-0,0176;0,9811;-9,5000;8,2500;40,2500;
7,1430;-0,0078;-0,0176;0,9811;-9,5000;8,2500;40,2500;
7,1580;-0,0078;-0,0176;0,9811;-9,5000;8,2500;40,2500;
7,1730;-0,0078;-0,0176;0,9811;-9,5000;8,2500;40,2500;
7,1920;-0,0078;-0,0176;0,9811;-9,5000;8,2500;40,2500;
7,1980;-0,0078;-0,0176;0,9811;-11,2500;7,2500;34,0000;
7,2160;-0,0078;-0,0176;0,9811;-11,2500;7,2500;34,0000;
7,2160;-0,0078;-0,0176;0,9811;-11,2500;7,2500;34,0000;
7,2250;-0,0078;-0,0176;0,9811;-11,2500;7,2500;34,0000;
7,2360;-0,0078;-0,0176;0,9811;-11,2500;7,2500;34,0000;
7,2500;-0,0078;-0,0176;0,9811;-11,2500;7,2500;34,0000;
7,2620;-0,0078;-0,0176;0,9811;-11,2500;7,2500;34,0000;
7,2810;-0,0078;-0,0176;0,9811;-11,2500;7,2500;34,0000;
7,2940;-0,0078;-0,0176;0,9811;-11,2500;7,2500;34,0000;
7,3080;-0,0078;-0,0176;0,9811;-11,2500;7,2500;34,0000;
7,3290;-0,0078;-0,0176;0,9811;-11,2500;7,2500;34,0000;
7,3380;-0,0078;-0,0176;0,9811;-11,2500;7,2500;34,0000;
7,3420;-0,0098;-0,0293;0,9753;-11,2500;7,2500;34,0000;
7,3430;-0,0098;-0,0293;0,9753;-11,2500;7,2500;34,0000;
7,3520;-0,0098;-0,0293;0,9753;-11,2500;7,2500;34,0000;
7,3570;-0,0098;-0,0293;0,9753;-11,2500;7,2500;34,0000;
7,3730;-0,0098;-0,0293;0,9753;-11,2500;7,2500;34,0000;
7,3830;-0,0098;-0,0293;0,9753;-11,2500;7,2500;34,0000;
7,3930;-0,0098;-0,0293;0,9753;-11,2500;7,2500;34,0000;
7,3960;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,4030;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,4130;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,4230;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,4330;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,4430;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,4530;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,4630;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,4740;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,4830;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,4930;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,5030;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,5140;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,5230;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,5340;-0,0098;-0,0293;0,9753;-12,7500;1,0000;32,0000;
7,5410;-0,0410;-0,0098;1,0319;-12,7500;1,0000;32,0000;
7,5420;-0,0410;-0,0098;1,0319;-12,7500;1,0000;32,0000;
7,5440;-0,0410;-0,0098;1,0319;-12,7500;1,0000;32,0000;
7,5550;-0,0410;-0,0098;1,0319;-12,7500;1,0000;32,0000;
7,5630;-0,0410;-0,0098;1,0319;-12,7500;1,0000;32,0000;
7,5730;-0,0410;-0,0098;1,0319;-12,7500;1,0000;32,0000;
7,5830;-0,0410;-0,0098;1,0319;-12,7500;1,0000;32,0000;
7,5930;-0,0410;-0,0098;1,0319;-12,7500;1,0000;32,0000;
7,5960;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,6030;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,6140;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,6230;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,6340;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,6450;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,6530;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,6630;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,6730;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,6920;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,6940;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,7040;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,7130;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,7230;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,7330;-0,0410;-0,0098;1,0319;-27,0000;-14,0000;0,7500;
7,7420;-0,0274;-0,0117;0,6880;-27,0000;-14,0000;0,7500;
7,7440;-0,0274;-0,0117;0,6880;-27,0000;-14,0000;0,7500;
7,7470;-0,0274;-0,0117;0,6880;-27,0000;-14,0000;0,7500;
7,7530;-0,0274;-0,0117;0,6880;-27,0000;-14,0000;0,7500;
7,7650;-0,0274;-0,0117;0,6880;-27,0000;-14,0000;0,7500;
7,7730;-0,0274;-0,0117;0,6880;-27,0000;-14,0000;0,7500;
7,7830;-0,0274;-0,0117;0,6880;-27,0000;-14,0000;0,7500;
7,7930;-0,0274;-0,0117;0,6880;-27,0000;-14,0000;0,7500;
7,7970;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,8030;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,8130;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,8230;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,8330;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,8430;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,8530;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,8630;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,8730;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,8830;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,8940;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,9030;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,9130;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,9230;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,9330;-0,0274;-0,0117;0,6880;-14,5000;-3,0000;49,7500;
7,9430;0,0137;-0,0137;0,8463;-14,5000;-3,0000;49,7500;
7,9440;0,0137;-0,0137;0,8463;-14,5000;-3,0000;49,7500;
7,9540;0,0137;-0,0137;0,8463;-14,5000;-3,0000;49,7500;
7,9650;0,0137;-0,0137;0,8463;-14,5000;-3,0000;49,7500;
7,9760;0,0137;-0,0137;0,8463;-14,5000;-3,0000;49,7500;
7,9850;0,0137;-0,0137;0,8463;-14,5000;-3,0000;49,7500;
7,9960;0,0137;-0,0137;0,8463;-14,5000;-3,0000;49,7500;
7,9990;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,0030;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,0210;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,0330;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,0430;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,0530;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,0630;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,0730;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,0830;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,0930;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,1030;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,1140;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,1240;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,1350;0,0137;-0,0137;0,8463;-3,7500;9,2500;56,5000;
8,1530;0,0293;-0,0450;0,9420;-3,7500;9,2500;56,5000;
8,1540;0,0293;-0,0450;0,9420;-3,7500;9,2500;56,5000;
8,1560;0,0293;-0,0450;0,9420;-3,7500;9,2500;56,5000;
8,1650;0,0293;-0,0450;0,9420;-3,7500;9,2500;56,5000;
8,1750;0,0293;-0,0450;0,9420;-3,7500;9,2500;56,5000;
8,1850;0,0293;-0,0450;0,9420;-3,7500;9,2500;56,5000;
8,1940;0,0293;-0,0450;0,9420;-3,7500;9,2500;56,5000;
8,1990;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,2030;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,2130;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,2230;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,2330;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,2430;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,2530;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,2630;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,2740;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,2830;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,2930;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,3030;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,3130;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,3230;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,3330;0,0293;-0,0450;0,9420;-1,5000;16,2500;58,0000;
8,3410;0,0078;-0,0195;1,0007;-1,5000;16,2500;58,0000;
8,3430;0,0078;-0,0195;1,0007;-1,5000;16,2500;58,0000;
8,3440;0,0078;-0,0195;1,0007;-1,5000;16,2500;58,0000;
8,3530;0,0078;-0,0195;1,0007;-1,5000;16,2500;58,0000;
8,3630;0,0078;-0,0195;1,0007;-1,5000;16,2500;58,0000;
8,3730;0,0078;-0,0195;1,0007;-1,5000;16,2500;58,0000;
8,3830;0,0078;-0,0195;1,0007;-1,5000;16,2500;58,0000;
8,3930;0,0078;-0,0195;1,0007;-1,5000;16,2500;58,0000;
8,3990;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,4030;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,4130;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,4260;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,4330;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,4430;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,4540;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,4630;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,4730;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,4860;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,4930;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,5030;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,5130;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,5230;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,5330;0,0078;-0,0195;1,0007;0,0000;21,7500;47,7500;
8,5410;0,0156;-0,0352;0,9479;0,0000;21,7500;47,7500;
8,5420;0,0156;-0,0352;0,9479;0,0000;21,7500;47,7500;
8,5440;0,0156;-0,0352;0,9479;0,0000;21,7500;47,7500;
8,5530;0,0156;-0,0352;0,9479;0,0000;21,7500;47,7500;
8,5630;0,0156;-0,0352;0,9479;0,0000;21,7500;47,7500;
8,5750;0,0156;-0,0352;0,9479;0,0000;21,7500;47,7500;
8,5830;0,0156;-0,0352;0,9479;0,0000;21,7500;47,7500;
8,5930;0,0156;-0,0352;0,9479;0,0000;21,7500;47,7500;
8,6000;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,6030;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,6130;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,6230;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,6330;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,6440;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,6530;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,6630;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,6730;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,6840;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,6940;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,7060;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,7130;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,7230;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,7330;0,0156;-0,0352;0,9479;0,0000;18,0000;42,0000;
8,7410;0,0195;-0,0156;0,9518;0,0000;18,0000;42,0000;
8,7420;0,0195;-0,0156;0,9518;0,0000;18,0000;42,0000;
8,7440;0,0195;-0,0156;0,9518;0,0000;18,0000;42,0000;
8,7530;0,0195;-0,0156;0,9518;0,0000;18,0000;42,0000;
8,7630;0,0195;-0,0156;0,9518;0,0000;18,0000;42,0000;
8,7730;0,0195;-0,0156;0,9518;0,0000;18,0000;42,0000;
8,7830;0,0195;-0,0156;0,9518;0,0000;18,0000;42,0000;
8,7990;0,0195;-0,0156;0,9518;0,0000;18,0000;42,0000;
8,8020;0,0195;-0,0156;0,9518;24,5000;14,7500;47,7500;
8,8040;0,0195;-0,0156;0,9518;24,5000;14,7500;47,7500;
8,8160;0,0195;-0,0156;0,9518;24,5000;14,7500;47,7500;
8,8280;0,0195;-0,0156;0,9518;24,5000;14,7500;47,7500;
8,8400;0,0195;-0,0156;0,9518;24,5000;14,7500;47,7500;
8,8620;0,0195;-0,0156;0,9518;24,5000;14,7500;47,7500;
8,8740;0,0195;-0,0156;0,9518;24,5000;14,7500;47,7500;
8,8860;0,0195;-0,0156;0,9518;24,5000;14,7500;47,7500;
8,8980;0,0195;-0,0156;0,9518;24,5000;14,7500;47,7500;
8,9140;0,0195;-0,0156;0,9518;24,5000;14,7500;47,7500;
8,9330;0,0195;-0,0156;0,9518;24,5000;14,7500;47,7500;
8,9430;0,0156;-0,0156;1,0339;24,5000;14,7500;47,7500;
8,9440;0,0156;-0,0156;1,0339;24,5000;14,7500;47,7500;
8,9560;0,0156;-0,0156;1,0339;24,5000;14,7500;47,7500;
8,9680;0,0156;-0,0156;1,0339;24,5000;14,7500;47,7500;
8,9800;0,0156;-0,0156;1,0339;24,5000;14,7500;47,7500;
8,9950;0,0156;-0,0156;1,0339;24,5000;14,7500;47,7500;
9,0030;0,0156;-0,0156;1,0339;40,7500;35,5000;-7,0000;
9,0140;0,0156;-0,0156;1,0339;40,7500;35,5000;-7,0000;
9,0270;0,0156;-0,0156;1,0339;40,7500;35,5000;-7,0000;
9,0380;0,0156;-0,0156;1,0339;40,7500;35,5000;-7,0000;
9,0620;0,0156;-0,0156;1,0339;40,7500;35,5000;-7,0000;
9,0750;0,0156;-0,0156;1,0339;40,7500;35,5000;-7,0000;
9,0910;0,0156;-0,0156;1,0339;40,7500;35,5000;-7,0000;
9,1110;0,0156;-0,0156;1,0339;40,7500;35,5000;-7,0000;
9,1290;0,0156;-0,0156;1,0339;40,7500;35,5000;-7,0000;
9,1380;0,0156;-0,0156;1,0339;40,7500;35,5000;-7,0000;
9,1420;0,0098;-0,0176;0,9186;40,7500;35,5000;-7,0000;
9,1430;0,0098;-0,0176;0,9186;40,7500;35,5000;-7,0000;
9,1510;0,0098;-0,0176;0,9186;40,7500;35,5000;-7,0000;
9,1690;0,0098;-0,0176;0,9186;40,7500;35,5000;-7,0000;
9,1760;0,0098;-0,0176;0,9186;40,7500;35,5000;-7,0000;
9,1880;0,0098;-0,0176;0,9186;40,7500;35,5000;-7,0000;
9,2040;0,0098;-0,0176;0,9186;37,2500;-8,2500;28,2500;
9,2160;0,0098;-0,0176;0,9186;37,2500;-8,2500;28,2500;
9,2310;0,0098;-0,0176;0,9186;37,2500;-8,2500;28,2500;
9,2360;0,0098;-0,0176;0,9186;37,2500;-8,2500;28,2500;
9,2450;0,0098;-0,0176;0,9186;37,2500;-8,2500;28,2500;
9,2590;0,0098;-0,0176;0,9186;37,2500;-8,2500;28,2500;
9,2760;0,0098;-0,0176;0,9186;37,2500;-8,2500;28,2500;
9,2920;0,0098;-0,0176;0,9186;37,2500;-8,2500;28,2500;
9,3060;0,0098;-0,0176;0,9186;37,2500;-8,2500;28,2500;
9,3130;0,0098;-0,0176;0,9186;37,2500;-8,2500;28,2500;
9,3310;0,0098;-0,0176;0,9186;37,2500;-8,2500;28,2500;
9,3420;-0,1134;-0,1798;0,8580;37,2500;-8,2500;28,2500;
9,3430;-0,1134;-0,1798;0,8580;37,2500;-8,2500;28,2500;
9,3550;-0,1134;-0,1798;0,8580;37,2500;-8,2500;28,2500;
9,3660;-0,1134;-0,1798;0,8580;37,2500;-8,2500;28,2500;
9,3780;-0,1134;-0,1798;0,8580;37,2500;-8,2500;28,2500;
9,3960;-0,1134;-0,1798;0,8580;37,2500;-8,2500;28,2500;
9,4060;-0,1134;-0,1798;0,8580;26,7500;7,5000;41,5000;
9,4130;-0,1134;-0,1798;0,8580;26,7500;7,5000;41,5000;
9,4270;-0,1134;-0,1798;0,8580;26,7500;7,5000;41,5000;
9,4360;-0,1134;-0,1798;0,8580;26,7500;7,5000;41,5000;
9,4460;-0,1134;-0,1798;0,8580;26,7500;7,5000;41,5000;
9,4580;-0,1134;-0,1798;0,8580;26,7500;7,5000;41,5000;
9,4730;-0,1134;-0,1798;0,8580;26,7500;7,5000;41,5000;
9,4910;-0,1134;-0,1798;0,8580;26,7500;7,5000;41,5000;
9,5130;-0,1134;-0,1798;0,8580;26,7500;7,5000;41,5000;
9,5290;-0,1134;-0,1798;0,8580;26,7500;7,5000;41,5000;
9,5380;-0,1134;-0,1798;0,8580;26,7500;7,5000;41,5000;
9,5420;0,1368;-0,2326;0,7876;26,7500;7,5000;41,5000;
9,5430;0,1368;-0,2326;0,7876;26,7500;7,5000;41,5000;
9,5470;0,1368;-0,2326;0,7876;26,7500;7,5000;41,5000;
9,5570;0,1368;-0,2326;0,7876;26,7500;7,5000;41,5000;
9,5720;0,1368;-0,2326;0,7876;26,7500;7,5000;41,5000;
9,5860;0,1368;-0,2326;0,7876;26,7500;7,5000;41,5000;
9,5960;0,1368;-0,2326;0,7876;26,7500;7,5000;41,5000;
9,6060;0,1368;-0,2326;0,7876;26,0000;7,0000;43,2500;
9,6110;0,1368;-0,2326;0,7876;26,0000;7,0000;43,2500;
9,6300;0,1368;-0,2326;0,7876;26,0000;7,0000;43,2500;
9,6380;0,1368;-0,2326;0,7876;26,0000;7,0000;43,2500;
9,6510;0,1368;-0,2326;0,7876;26,0000;7,0000;43,2500;
9,6650;0,1368;-0,2326;0,7876;26,0000;7,0000;43,2500;
9,7360;0,1368;-0,2326;0,7876;26,0000;7,0000;43,2500;
9,7370;0,1368;-0,2326;0,7876;26,0000;7,0000;43,2500;
9,7380;0,1368;-0,2326;0,7876;26,0000;7,0000;43,2500;
9,7660;0,1368;-0,2326;0,7876;26,0000;7,0000;43,2500;
9,7810;0,1368;-0,2326;0,7876;26,0000;7,0000;43,2500;
9,7820;0,0313;-0,0371;0,8717;26,0000;7,0000;43,2500;
9,7820;0,0313;-0,0371;0,8717;26,0000;7,0000;43,2500;
9,7830;0,0313;-0,0371;0,8717;26,0000;7,0000;43,2500;
9,7840;0,0313;-0,0371;0,8717;26,0000;7,0000;43,2500;
9,7940;0,0313;-0,0371;0,8717;26,0000;7,0000;43,2500;
9,8080;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,8110;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,8270;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,8340;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,8500;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,8530;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,8640;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,8750;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,8830;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,8940;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,9030;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,9130;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,9230;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,9330;0,0313;-0,0371;0,8717;27,7500;3,7500;46,0000;
9,9410;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
9,9420;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
9,9440;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
9,9540;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
9,9630;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
9,9730;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
9,9830;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
9,9940;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
10,0030;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
10,0130;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
10,0230;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
10,0330;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
10,0430;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
10,0530;0,0176;-0,0020;1,0339;27,7500;3,7500;46,0000;
10,0560;0,0176;-0,0020;1,0339;28,7500;0,7500;46,5000;
10,0630;0,0176;-0,0020;1,0339;28,7500;0,7500;46,5000;
10,0740;0,0176;-0,0020;1,0339;28,7500;0,7500;46,5000;
10,0830;0,0176;-0,0020;1,0339;28,7500;0,7500;46,5000;
10,0930;0,0176;-0,0020;1,0339;28,7500;0,7500;46,5000;
10,1030;0,0176;-0,0020;1,0339;28,7500;0,7500;46,5000;
10,1130;0,0176;-0,0020;1,0339;28,7500;0,7500;46,5000;
10,1230;0,0176;-0,0020;1,0339;28,7500;0,7500;46,5000;
10,1330;0,0176;-0,0020;1,0339;28,7500;0,7500;46,5000;
10,1460;0,0352;-0,0215;0,9733;28,7500;0,7500;46,5000;
10,1470;0,0352;-0,0215;0,9733;28,7500;0,7500;46,5000;
10,1510;0,0352;-0,0215;0,9733;28,7500;0,7500;46,5000;
10,1630;0,0352;-0,0215;0,9733;28,7500;0,7500;46,5000;
10,1730;0,0352;-0,0215;0,9733;28,7500;0,7500;46,5000;
10,1830;0,0352;-0,0215;0,9733;28,7500;0,7500;46,5000;
10,1930;0,0352;-0,0215;0,9733;28,7500;0,7500;46,5000;
10,2030;0,0352;-0,0215;0,9733;28,7500;0,7500;46,5000;
10,2130;0,0352;-0,0215;0,9733;28,7500;0,7500;46,5000;
10,2230;0,0352;-0,0215;0,9733;28,7500;0,7500;46,5000;
10,2340;0,0352;-0,0215;0,9733;28,7500;0,7500;46,5000;
10,2430;0,0352;-0,0215;0,9733;28,7500;0,7500;46,5000;
10,2600;0,0352;-0,0215;0,9733;28,5000;3,0000;46,2500;
10,2660;0,0352;-0,0215;0,9733;28,5000;3,0000;46,2500;
10,2770;0,0352;-0,0215;0,9733;28,5000;3,0000;46,2500;
10,2910;0,0352;-0,0215;0,9733;28,5000;3,0000;46,2500;
10,3040;0,0352;-0,0215;0,9733;28,5000;3,0000;46,2500;
10,3160;0,0352;-0,0215;0,9733;28,5000;3,0000;46,2500;
10,3240;0,0352;-0,0215;0,9733;28,5000;3,0000;46,2500;
10,3360;0,0352;-0,0215;0,9733;28,5000;3,0000;46,2500;
10,3520;-0,0195;-0,0997;1,1004;28,5000;3,0000;46,2500;
10,3520;-0,0195;-0,0997;1,1004;28,5000;3,0000;46,2500;
10,3590;-0,0195;-0,0997;1,1004;28,5000;3,0000;46,2500;
10,3880;-0,0195;-0,0997;1,1004;28,5000;3,0000;46,2500;
10,3940;-0,0195;-0,0997;1,1004;28,5000;3,0000;46,2500;
10,4030;-0,0195;-0,0997;1,1004;28,5000;3,0000;46,2500;
10,4130;-0,0195;-0,0997;1,1004;28,5000;3,0000;46,2500;
10,4240;-0,0195;-0,0997;1,1004;28,5000;3,0000;46,2500;
10,4330;-0,0195;-0,0997;1,1004;28,5000;3,0000;46,2500;
10,4430;-0,0195;-0,0997;1,1004;28,5000;3,0000;46,2500;
10,4530;-0,0195;-0,0997;1,1004;28,5000;3,0000;46,2500;
10,4570;-0,0195;-0,0997;1,1004;27,5000;5,0000;45,7500;
10,4630;-0,0195;-0,0997;1,1004;27,5000;5,0000;45,7500;
10,4730;-0,0195;-0,0997;1,1004;27,5000;5,0000;45,7500;
10,4830;-0,0195;-0,0997;1,1004;27,5000;5,0000;45,7500;
10,4930;-0,0195;-0,0997;1,1004;27,5000;5,0000;45,7500;
10,5030;-0,0195;-0,0997;1,1004;27,5000;5,0000;45,7500;
10,5130;-0,0195;-0,0997;1,1004;27,5000;5,0000;45,7500;
10,5250;-0,0195;-0,0997;1,1004;27,5000;5,0000;45,7500;
10,5330;-0,0195;-0,0997;1,1004;27,5000;5,0000;45,7500;
10,5430;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,5450;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,5520;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,5540;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,5630;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,5730;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,5830;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,6010;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,6030;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,6130;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,6230;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,6330;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,6430;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,6530;0,0352;-0,2697;0,9792;27,5000;5,0000;45,7500;
10,6570;0,0352;-0,2697;0,9792;27,5000;6,2500;44,7500;
10,6630;0,0352;-0,2697;0,9792;27,5000;6,2500;44,7500;
10,6730;0,0352;-0,2697;0,9792;27,5000;6,2500;44,7500;
10,6830;0,0352;-0,2697;0,9792;27,5000;6,2500;44,7500;
10,6930;0,0352;-0,2697;0,9792;27,5000;6,2500;44,7500;
10,7030;0,0352;-0,2697;0,9792;27,5000;6,2500;44,7500;
10,7130;0,0352;-0,2697;0,9792;27,5000;6,2500;44,7500;
10,7230;0,0352;-0,2697;0,9792;27,5000;6,2500;44,7500;
10,7330;0,0352;-0,2697;0,9792;27,5000;6,2500;44,7500;
10,7410;0,0254;-0,0059;0,9811;27,5000;6,2500;44,7500;
