
time;gfx;gFy;gFz;Bx;By;Bz;
8,0160;0,0098;-0,0997;0,9890;14,2500;0,5000;36,2500;
8,0280;0,0098;-0,0997;0,9890;14,2500;0,5000;36,2500;
8,0410;0,0098;-0,0997;0,9890;14,2500;0,5000;36,2500;
8,0530;0,0098;-0,0997;0,9890;14,2500;0,5000;36,2500;
8,0660;0,0098;-0,0997;0,9890;14,2500;0,5000;36,2500;
8,0740;0,0098;-0,0997;0,9890;14,0000;0,0000;35,7500;
8,0860;0,0098;-0,0997;0,9890;14,0000;0,0000;35,7500;
8,1060;0,0098;-0,0997;0,9890;14,0000;0,0000;35,7500;
8,1090;0,0098;-0,1016;0,9890;14,0000;0,0000;35,7500;
8,1090;0,0098;-0,1016;0,9890;14,0000;0,0000;35,7500;
8,1290;0,0098;-0,1016;0,9890;14,0000;0,0000;35,7500;
8,1490;0,0098;-0,1016;0,9890;14,0000;0,0000;35,7500;
8,1690;0,0098;-0,1016;0,9890;14,0000;0,0000;35,7500;
8,1900;0,0098;-0,1016;0,9890;14,0000;0,0000;35,7500;
8,1910;0,0098;-0,1016;0,9890;14,0000;0,0000;35,7500;
8,2000;0,0098;-0,1016;0,9890;14,0000;0,0000;35,7500;
8,2120;0,0098;-0,1016;0,9890;14,0000;0,0000;35,7500;
8,2290;0,0098;-0,1016;0,9890;14,0000;0,0000;35,7500;
8,2430;0,0098;-0,1016;0,9890;14,0000;0,0000;35,7500;
8,2550;0,0098;-0,1016;0,9890;14,0000;0,0000;35,7500;
8,2670;0,0098;-0,1016;0,9890;14,0000;0,0000;35,7500;
8,2730;0,0098;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,2880;0,0098;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,3040;0,0098;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,3100;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,3110;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,3130;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,3270;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,3410;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,3520;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,3650;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,3740;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,3830;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,3970;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,4110;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,4280;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,4460;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,4580;0,0078;-0,1016;0,9890;13,7500;0,2500;35,0000;
8,4740;0,0078;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,4770;0,0078;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,4920;0,0078;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,5080;0,0078;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,5110;0,0098;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,5120;0,0098;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,5270;0,0098;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,5420;0,0098;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,5540;0,0098;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,5610;0,0098;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,5730;0,0098;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,5900;0,0098;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,6070;0,0098;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,6300;0,0098;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,6440;0,0098;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,6570;0,0098;-0,1016;0,9890;13,5000;-0,7500;35,5000;
8,6760;0,0098;-0,1016;0,9890;14,7500;-0,5000;35,5000;
8,6800;0,0098;-0,1016;0,9890;14,7500;-0,5000;35,5000;
8,6960;0,0098;-0,1016;0,9890;14,7500;-0,5000;35,5000;
8,7060;0,0098;-0,1016;0,9890;14,7500;-0,5000;35,5000;
8,7090;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,7100;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,7170;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,7340;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,7440;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,7770;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,7770;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,7870;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,7990;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,8090;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,8270;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,8410;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,8510;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,8640;0,0098;-0,0977;0,9870;14,7500;-0,5000;35,5000;
8,8740;0,0098;-0,0977;0,9870;14,0000;-0,2500;36,2500;
8,8790;0,0098;-0,0977;0,9870;14,0000;-0,2500;36,2500;
8,8960;0,0098;-0,0977;0,9870;14,0000;-0,2500;36,2500;
8,9080;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
8,9090;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
8,9170;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
8,9320;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
8,9450;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
8,9570;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
8,9730;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
8,9800;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
8,9920;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
9,0070;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
9,0270;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
9,0460;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
9,0640;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
9,0750;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
9,0970;0,0098;-0,0997;0,9890;14,0000;-0,2500;36,2500;
9,1090;0,0078;-0,1055;0,9890;14,0000;-0,2500;36,2500;
9,1100;0,0078;-0,1055;0,9890;14,0000;-0,2500;36,2500;
9,1250;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,1370;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,1510;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,1620;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,1770;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,1940;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,2030;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,2180;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,2320;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,2450;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,2530;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,2650;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,2850;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,2920;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,3040;0,0078;-0,1055;0,9890;13,7500;-0,2500;35,5000;
9,3080;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,3090;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,3140;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,3250;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,3260;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,3340;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,3490;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,3600;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,3710;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,3870;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,4010;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,4120;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,4290;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,4440;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,4570;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,4770;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,4940;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,5010;0,0078;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,5090;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,5100;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,5160;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,5320;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,5410;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,5510;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,5610;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,5710;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,5740;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,5810;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,5970;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,6110;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,6260;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,6310;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,6470;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,6670;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,6810;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,6940;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,7040;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,7080;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,7090;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,7200;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,7320;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,7480;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,7680;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,7760;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,7840;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,7920;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,8090;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,8240;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,8450;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,8560;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,8730;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,8890;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,9040;0,0098;-0,0997;0,9870;13,7500;-0,2500;35,5000;
9,9100;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,9110;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,9120;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,9370;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,9390;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,9400;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,9490;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,9700;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,9770;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
9,9870;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
10,0050;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
10,0110;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
10,0240;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
10,0330;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
10,0510;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
10,0680;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
10,0890;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
10,1050;0,0098;-0,1036;0,9890;13,7500;-0,2500;35,5000;
10,1100;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,1120;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,1130;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,1290;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,1470;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,1620;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,1720;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,1810;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,1890;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,2140;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,2280;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,2380;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,2490;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,2720;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,2880;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,2990;0,0098;-0,1016;0,9870;13,7500;-0,2500;35,5000;
10,3100;0,0098;-0,1036;0,9870;13,7500;-0,2500;35,5000;
10,3110;0,0098;-0,1036;0,9870;13,7500;-0,2500;35,5000;
10,3200;0,0098;-0,1036;0,9870;13,7500;-0,2500;35,5000;
10,3290;0,0098;-0,1036;0,9870;13,7500;-0,2500;35,5000;
10,3390;0,0098;-0,1036;0,9870;13,7500;-0,2500;35,5000;
10,3490;0,0098;-0,1036;0,9870;13,7500;-0,2500;35,5000;
10,3590;0,0098;-0,1036;0,9870;13,7500;-0,2500;35,5000;
10,3700;0,0098;-0,1036;0,9870;13,7500;-0,2500;35,5000;
10,3800;0,0098;-0,1036;0,9870;13,7500;-0,2500;35,5000;
10,3810;0,0098;-0,1036;0,9870;13,0000;-1,0000;35,7500;
10,3900;0,0098;-0,1036;0,9870;13,0000;-1,0000;35,7500;
10,3990;0,0098;-0,1036;0,9870;13,0000;-1,0000;35,7500;
10,4090;0,0098;-0,1036;0,9870;13,0000;-1,0000;35,7500;
10,4190;0,0098;-0,1036;0,9870;13,0000;-1,0000;35,7500;
10,4290;0,0098;-0,1036;0,9870;13,0000;-1,0000;35,7500;
10,4390;0,0098;-0,1036;0,9870;13,0000;-1,0000;35,7500;
10,4490;0,0098;-0,1036;0,9870;13,0000;-1,0000;35,7500;
10,4610;0,0098;-0,1036;0,9870;13,0000;-1,0000;35,7500;
10,4700;0,0098;-0,1036;0,9870;13,0000;-1,0000;35,7500;
10,4880;0,0098;-0,1036;0,9870;13,0000;-1,0000;35,7500;
10,4890;0,0098;-0,1036;0,9870;13,0000;-1,0000;35,7500;
10,4990;0,0098;-0,1036;0,9870;13,0000;-1,0000;35,7500;
10,5070;0,0098;-0,1055;0,9890;13,0000;-1,0000;35,7500;
10,5090;0,0098;-0,1055;0,9890;13,0000;-1,0000;35,7500;
10,5110;0,0098;-0,1055;0,9890;13,0000;-1,0000;35,7500;
10,5190;0,0098;-0,1055;0,9890;13,0000;-1,0000;35,7500;
10,5290;0,0098;-0,1055;0,9890;13,0000;-1,0000;35,7500;
10,5390;0,0098;-0,1055;0,9890;13,0000;-1,0000;35,7500;
10,5490;0,0098;-0,1055;0,9890;13,0000;-1,0000;35,7500;
10,5590;0,0098;-0,1055;0,9890;13,0000;-1,0000;35,7500;
10,5690;0,0098;-0,1055;0,9890;13,0000;-1,0000;35,7500;
10,5800;0,0098;-0,1055;0,9890;13,0000;-1,0000;35,7500;
10,5850;0,0098;-0,1055;0,9890;13,5000;-0,2500;35,7500;
10,5890;0,0098;-0,1055;0,9890;13,5000;-0,2500;35,7500;
10,5990;0,0098;-0,1055;0,9890;13,5000;-0,2500;35,7500;
10,6090;0,0098;-0,1055;0,9890;13,5000;-0,2500;35,7500;
10,6190;0,0098;-0,1055;0,9890;13,5000;-0,2500;35,7500;
10,6290;0,0098;-0,1055;0,9890;13,5000;-0,2500;35,7500;
10,6390;0,0098;-0,1055;0,9890;13,5000;-0,2500;35,7500;
10,6490;0,0098;-0,1055;0,9890;13,5000;-0,2500;35,7500;
10,6670;0,0098;-0,1055;0,9890;13,5000;-0,2500;35,7500;
10,6810;0,0098;-0,1055;0,9890;13,5000;-0,2500;35,7500;
10,6940;0,0098;-0,1055;0,9890;13,5000;-0,2500;35,7500;
10,7010;0,0098;-0,1055;0,9890;13,5000;-0,2500;35,7500;
10,7080;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,7090;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,7150;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,7270;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,7500;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,7660;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,7860;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,7870;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,7970;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,8130;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,8240;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,8340;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,8490;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,8680;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,8810;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,8980;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,9090;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,9100;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,9170;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,9340;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,9460;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,9650;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,9770;0,0098;-0,1016;0,9890;13,5000;-0,2500;35,7500;
10,9880;0,0098;-0,1016;0,9890;13,7500;0,7500;35,5000;
11,0000;0,0098;-0,1016;0,9890;13,7500;0,7500;35,5000;
11,0390;0,0098;-0,1016;0,9890;13,7500;0,7500;35,5000;
11,0400;0,0098;-0,1016;0,9890;13,7500;0,7500;35,5000;
11,0410;0,0098;-0,1016;0,9890;13,7500;0,7500;35,5000;
11,0500;0,0098;-0,1016;0,9890;13,7500;0,7500;35,5000;
11,0620;0,0098;-0,1016;0,9890;13,7500;0,7500;35,5000;
11,0730;0,0098;-0,1016;0,9890;13,7500;0,7500;35,5000;
11,0950;0,0098;-0,1016;0,9890;13,7500;0,7500;35,5000;
11,1070;0,0078;-0,1055;0,9890;13,7500;0,7500;35,5000;
11,1080;0,0078;-0,1055;0,9890;13,7500;0,7500;35,5000;
11,1190;0,0078;-0,1055;0,9890;13,7500;0,7500;35,5000;
11,1330;0,0078;-0,1055;0,9890;13,7500;0,7500;35,5000;
11,1440;0,0078;-0,1055;0,9890;13,7500;0,7500;35,5000;
11,1560;0,0078;-0,1055;0,9890;13,7500;0,7500;35,5000;
11,1730;0,0078;-0,1055;0,9890;13,7500;0,7500;35,5000;
11,1810;0,0078;-0,1055;0,9890;13,7500;0,7500;35,5000;
11,1880;0,0078;-0,1055;0,9890;14,0000;0,2500;35,7500;
11,1990;0,0078;-0,1055;0,9890;14,0000;0,2500;35,7500;
11,2120;0,0078;-0,1055;0,9890;14,0000;0,2500;35,7500;
11,2270;0,0078;-0,1055;0,9890;14,0000;0,2500;35,7500;
11,2500;0,0078;-0,1055;0,9890;14,0000;0,2500;35,7500;
11,2610;0,0078;-0,1055;0,9890;14,0000;0,2500;35,7500;
11,2750;0,0078;-0,1055;0,9890;14,0000;0,2500;35,7500;
11,2810;0,0078;-0,1055;0,9890;14,0000;0,2500;35,7500;
11,2960;0,0078;-0,1055;0,9890;14,0000;0,2500;35,7500;
11,3100;0,0078;-0,1036;0,9890;14,0000;0,2500;35,7500;
11,3110;0,0078;-0,1036;0,9890;14,0000;0,2500;35,7500;
11,3180;0,0078;-0,1036;0,9890;14,0000;0,2500;35,7500;
11,3290;0,0078;-0,1036;0,9890;14,0000;0,2500;35,7500;
11,3400;0,0078;-0,1036;0,9890;14,0000;0,2500;35,7500;
11,3490;0,0078;-0,1036;0,9890;14,0000;0,2500;35,7500;
11,3590;0,0078;-0,1036;0,9890;14,0000;0,2500;35,7500;
11,3700;0,0078;-0,1036;0,9890;14,0000;0,2500;35,7500;
11,3790;0,0078;-0,1036;0,9890;14,0000;0,2500;35,7500;
11,3900;0,0078;-0,1036;0,9890;13,0000;0,0000;35,5000;
11,3910;0,0078;-0,1036;0,9890;13,0000;0,0000;35,5000;
11,3990;0,0078;-0,1036;0,9890;13,0000;0,0000;35,5000;
11,4100;0,0078;-0,1036;0,9890;13,0000;0,0000;35,5000;
11,4200;0,0078;-0,1036;0,9890;13,0000;0,0000;35,5000;
11,4290;0,0078;-0,1036;0,9890;13,0000;0,0000;35,5000;
11,4400;0,0078;-0,1036;0,9890;13,0000;0,0000;35,5000;
11,4490;0,0078;-0,1036;0,9890;13,0000;0,0000;35,5000;
11,4590;0,0078;-0,1036;0,9890;13,0000;0,0000;35,5000;
11,4690;0,0078;-0,1036;0,9890;13,0000;0,0000;35,5000;
11,4790;0,0078;-0,1036;0,9890;13,0000;0,0000;35,5000;
11,4910;0,0078;-0,1036;0,9890;13,0000;0,0000;35,5000;
11,4990;0,0078;-0,1036;0,9890;13,0000;0,0000;35,5000;
11,5070;0,0078;-0,1016;0,9890;13,0000;0,0000;35,5000;
11,5080;0,0078;-0,1016;0,9890;13,0000;0,0000;35,5000;
11,5100;0,0078;-0,1016;0,9890;13,0000;0,0000;35,5000;
11,5190;0,0078;-0,1016;0,9890;13,0000;0,0000;35,5000;
11,5400;0,0078;-0,1016;0,9890;13,0000;0,0000;35,5000;
11,5490;0,0078;-0,1016;0,9890;13,0000;0,0000;35,5000;
11,5590;0,0078;-0,1016;0,9890;13,0000;0,0000;35,5000;
11,5690;0,0078;-0,1016;0,9890;13,0000;0,0000;35,5000;
11,5790;0,0078;-0,1016;0,9890;13,0000;0,0000;35,5000;
11,5900;0,0078;-0,1016;0,9890;12,7500;-0,7500;35,5000;
11,5910;0,0078;-0,1016;0,9890;12,7500;-0,7500;35,5000;
11,5990;0,0078;-0,1016;0,9890;12,7500;-0,7500;35,5000;
11,6090;0,0078;-0,1016;0,9890;12,7500;-0,7500;35,5000;
11,6190;0,0078;-0,1016;0,9890;12,7500;-0,7500;35,5000;
11,6290;0,0078;-0,1016;0,9890;12,7500;-0,7500;35,5000;
11,6400;0,0078;-0,1016;0,9890;12,7500;-0,7500;35,5000;
11,6490;0,0078;-0,1016;0,9890;12,7500;-0,7500;35,5000;
11,6590;0,0078;-0,1016;0,9890;12,7500;-0,7500;35,5000;
11,6690;0,0078;-0,1016;0,9890;12,7500;-0,7500;35,5000;
11,6790;0,0078;-0,1016;0,9890;12,7500;-0,7500;35,5000;
11,6910;0,0078;-0,1016;0,9890;12,7500;-0,7500;35,5000;
11,6990;0,0078;-0,1016;0,9890;12,7500;-0,7500;35,5000;
11,7070;0,0078;-0,1036;0,9890;12,7500;-0,7500;35,5000;
11,7080;0,0078;-0,1036;0,9890;12,7500;-0,7500;35,5000;
11,7100;0,0078;-0,1036;0,9890;12,7500;-0,7500;35,5000;
11,7190;0,0078;-0,1036;0,9890;12,7500;-0,7500;35,5000;
11,7290;0,0078;-0,1036;0,9890;12,7500;-0,7500;35,5000;
11,7400;0,0078;-0,1036;0,9890;12,7500;-0,7500;35,5000;
11,7500;0,0078;-0,1036;0,9890;12,7500;-0,7500;35,5000;
11,7600;0,0078;-0,1036;0,9890;12,7500;-0,7500;35,5000;
11,7690;0,0078;-0,1036;0,9890;12,7500;-0,7500;35,5000;
11,7810;0,0078;-0,1036;0,9890;12,7500;-0,7500;35,5000;
11,7910;0,0078;-0,1036;0,9890;12,5000;-1,2500;34,7500;
11,7930;0,0078;-0,1036;0,9890;12,5000;-1,2500;34,7500;
11,7990;0,0078;-0,1036;0,9890;12,5000;-1,2500;34,7500;
11,8090;0,0078;-0,1036;0,9890;12,5000;-1,2500;34,7500;
11,8190;0,0078;-0,1036;0,9890;12,5000;-1,2500;34,7500;
11,8290;0,0078;-0,1036;0,9890;12,5000;-1,2500;34,7500;
11,8410;0,0078;-0,1036;0,9890;12,5000;-1,2500;34,7500;
11,8490;0,0078;-0,1036;0,9890;12,5000;-1,2500;34,7500;
11,8590;0,0078;-0,1036;0,9890;12,5000;-1,2500;34,7500;
11,8700;0,0078;-0,1036;0,9890;12,5000;-1,2500;34,7500;
11,8790;0,0078;-0,1036;0,9890;12,5000;-1,2500;34,7500;
11,8920;0,0078;-0,1036;0,9890;12,5000;-1,2500;34,7500;
11,8990;0,0078;-0,1036;0,9890;12,5000;-1,2500;34,7500;
11,9080;0,0078;-0,1036;0,9870;12,5000;-1,2500;34,7500;
11,9090;0,0078;-0,1036;0,9870;12,5000;-1,2500;34,7500;
11,9100;0,0078;-0,1036;0,9870;12,5000;-1,2500;34,7500;
11,9190;0,0078;-0,1036;0,9870;12,5000;-1,2500;34,7500;
11,9290;0,0078;-0,1036;0,9870;12,5000;-1,2500;34,7500;
11,9410;0,0078;-0,1036;0,9870;12,5000;-1,2500;34,7500;
11,9490;0,0078;-0,1036;0,9870;12,5000;-1,2500;34,7500;
11,9590;0,0078;-0,1036;0,9870;12,5000;-1,2500;34,7500;
11,9690;0,0078;-0,1036;0,9870;12,5000;-1,2500;34,7500;
11,9900;0,0078;-0,1036;0,9870;12,5000;-1,2500;34,7500;
11,9910;0,0078;-0,1036;0,9870;13,2500;-1,0000;36,2500;
12,0000;0,0078;-0,1036;0,9870;13,2500;-1,0000;36,2500;
12,0090;0,0078;-0,1036;0,9870;13,2500;-1,0000;36,2500;
12,0190;0,0078;-0,1036;0,9870;13,2500;-1,0000;36,2500;
12,0290;0,0078;-0,1036;0,9870;13,2500;-1,0000;36,2500;
12,0390;0,0078;-0,1036;0,9870;13,2500;-1,0000;36,2500;
